#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
      46       2.1074       2.1234       0.9535       0.7256       1.0433,      46       2.1473       1.9221       1.2151       0.4242       0.8938,      46       1.3659       1.6080       0.9050       0.5997       1.4070,      46       5.5866       1.4687       1.0492       0.5812       0.7065,      46       1.8429       1.6366       0.7059       0.5857       0.9683,      46       1.9914       2.4627       0.5866       0.6437       0.3259,      46       1.1771       1.4541       0.9302       0.7195       0.7052,      46       2.0751       1.3465       0.7026       0.7327       0.6378,      46       1.2806       1.7428       1.7481       0.4912       0.3539,      46       2.5135       1.5104       0.8996       0.6046       0.7653
      47       2.7849       1.7519       0.5752       0.4802       0.8516,      47       2.3759       2.4361       0.9991       0.5412       0.5412,      47       1.5124       1.7662       0.6683       0.4841       0.7856,      47       5.4124       1.7003       1.1776       0.7769       0.7990,      47       1.8955       1.5369       0.3937       0.4315       0.4319,      47       2.6556       2.4545       0.7613       0.4312       0.5976,      47       1.7372       1.4941       0.6440       0.7530       0.5611,      47       2.0929       1.2147       0.5114       0.4645       0.2896,      47       1.4159       1.3805       0.7012       0.5902       0.8485,      47       2.5682       1.3325       0.6599       0.4989       0.4462
      48       2.2271       1.6465       0.4736       0.6443       0.6249,      48       2.7595       2.2660       1.1790       0.5000       0.8461,      48       1.2985       1.8299       0.7487       0.6820       1.0715,      48       5.0690       1.6669       0.8280       0.7377       0.9279,      48       1.8594       1.2294       0.5714       0.3807       0.6879,      48       2.2379       2.1239       0.9551       0.4503       0.2291,      48       1.6612       1.7310       1.1583       1.0027       1.9321,      48       1.2081       1.5388       0.8334       0.5526       0.8802,      48       1.6674       1.7454       1.0128       0.4125       0.8696,      48       3.1630       1.4379       0.8634       1.0665       0.9476
      49       2.2197       1.7410       1.7662       0.4734       0.7138,      49       2.3358       2.7589       1.3096       0.4195       0.1590,      49       1.5552       1.6956       0.7908       0.6232       1.2504,      49       4.9827       1.7209       0.9069       0.6163       0.5724,      49       1.4397       1.4862       0.7228       0.5549       0.8474,      49       2.0326       2.1588       0.8174       0.8963       0.8145,      49       1.1269       1.4545       1.1301       0.8005       0.6052,      49       2.3858       1.2878       0.5895       0.5437       0.5542,      49       1.7818       1.8561       0.3471       0.2732       0.2480,      49       2.9702       1.3311       0.6807       0.5093       0.3458
      50       2.2260       1.5608       1.0442       0.5242       0.4328,      50       1.5030       2.5852       1.2031       0.9224       1.0974,      50       1.1484       1.5009       0.8043       0.6997       0.9076,      50       5.5247       1.7868       1.1591       0.2675       0.4902,      50       1.5935       1.3986       0.5896       0.5117       0.6579,      50       1.8539       2.0065       0.7970       0.7157       0.6419,      50       1.0555       1.5316       0.4470       0.5808       0.2816,      50       2.1237       1.4546       0.7247       0.9287       0.8729,      50       2.5312       2.0182       0.7115       0.5778       0.5367,      50       2.2787       1.4291       1.0787       0.9397       1.0633
      51       1.9124       1.7452       0.6287       0.4225       0.4436,      51       2.3632       2.5801       1.5441       0.5509       0.7485,      51       1.2338       1.5973       0.8398       0.9255       1.2247,      51       4.8082       1.8398       1.1111       0.7162       1.0684,      51       2.2502       1.5352       0.6839       0.5501       0.5252,      51       1.5392       2.2043       0.5321       0.6678       0.9025,      51       0.9910       1.2793       1.0969       0.7305       1.1845,      51       2.6004       1.5337       0.5425       0.6204       0.6800,      51       3.6252       2.0187       1.3210       1.2550       1.6219,      51       2.1889       1.3872       1.4266       0.5477       0.2636
      52       3.3327       2.0605       1.0932       0.5631       0.5591,      52       1.3422       1.8877       0.6880       0.4915       0.5639,      52       1.3962       1.4559       1.3414       0.8347       0.7977,      52       4.9734       1.9600       0.8071       0.4545       0.9870,      52       2.0817       1.3740       0.8691       0.4845       0.3193,      52       2.1742       2.4396       0.8709       0.6750       0.6189,      52       1.2349       1.3490       0.7431       0.5237       0.4201,      52       2.6926       1.7189       0.4310       0.5022       0.2280,      52       3.5910       2.2555       0.7731       0.7876       0.7942,      52       2.3883       1.1373       0.8741       0.5388       0.7730
      53       3.4240       1.8050       2.1552       0.6598       1.2184,      53       1.6251       2.2066       1.6446       0.3296       0.2901,      53       1.0696       1.2062       0.8878       0.5079       0.6450,      53       5.7708       1.4760       1.0493       0.4918       0.4585,      53       1.8776       1.6313       0.7730       0.3537       0.3388,      53       1.6746       2.4557       0.6304       0.4647       0.3172,      53       1.5763       1.3961       0.9578       0.3002       0.3887,      53       2.5752       1.9343       1.3209       0.7963       1.0460,      53       3.1323       2.2197       0.9699       0.6318       0.7939,      53       2.9788       1.2738       0.9508       0.8077       0.8681
      54       2.7862       2.8757       1.2289       0.8242       1.7110,      54       1.8410       2.0563       1.2200       0.4034       0.5406,      54       1.1473       1.2819       1.3071       0.5250       0.4857,      54       5.8695       1.5158       1.8258       0.6831       1.5751,      54       2.4315       1.3369       0.3923       0.2938       0.3238,      54       2.6469       2.5535       0.8778       0.6291       0.5198,      54       1.4613       1.4987       1.3377       0.8485       0.7887,      54       2.0697       1.8949       0.9966       0.7924       0.8329,      54       3.3096       2.1808       1.0228       0.3777       0.7702,      54       2.4350       1.2052       0.8219       0.8774       0.8818
      55       2.0477       2.5886       1.5379       0.5528       1.3876,      55       1.2590       2.5044       1.5722       0.5166       0.4647,      55       1.2407       1.5469       0.6140       0.5756       0.3772,      55       5.0162       1.6132       1.1957       0.6981       1.1588,      55       1.9978       1.3904       0.5762       0.3200       0.4531,      55       2.1779       2.1128       1.0391       0.4095       0.6051,      55       1.4888       1.3917       0.6232       0.3510       0.3866,      55       1.9247       1.9357       0.6110       0.8627       0.4186,      55       3.4149       2.1008       0.5717       0.5025       0.4954,      55       1.9718       1.4667       0.8274       0.7787       0.5232
      56       2.5611       2.4535       1.6191       0.6258       0.5871,      56       1.6810       2.6661       1.3801       0.6473       0.9490,      56       1.4878       1.4536       1.4125       0.6229       1.5255,      56       5.0161       1.7402       1.3412       0.9505       1.2762,      56       2.2979       1.4288       1.0676       0.4679       0.8550,      56       2.3487       2.1937       0.8638       0.6399       0.8078,      56       1.0585       1.2487       0.7916       0.4727       0.3400,      56       2.5275       1.9364       1.4262       0.6784       1.2071,      56       3.0134       1.9378       0.5195       0.3851       0.4976,      56       2.3410       1.7141       0.4745       0.3839       0.4247
      57       2.3176       2.6881       1.7598       0.3905       0.2831,      57       1.0069       2.4961       0.7097       0.5593       0.8041,      57       1.9215       1.2523       0.5963       0.6048       0.4653,      57       4.0297       1.4899       1.0746       0.4427       0.6167,      57       2.6819       1.3920       0.8645       0.7318       0.5290,      57       2.5122       1.7183       0.8010       0.4970       0.5070,      57       1.4046       1.1126       0.3912       0.3103       0.4020,      57       2.4046       1.6322       1.1056       0.3034       0.5889,      57       2.0039       1.7218       1.0710       0.7914       1.2212,      57       3.1807       1.5186       0.9161       0.6550       0.9873
      58       3.6927       2.3276       1.8586       0.8842       1.0876,      58       1.2239       2.2381       0.9972       0.4979       0.7685,      58       2.4017       1.1591       0.9084       0.4669       0.5646,      58       3.7909       1.7927       1.0627       0.6857       1.0987,      58       3.2608       1.4666       0.7187       0.4828       0.4120,      58       2.2844       2.1218       0.5781       0.4035       0.2668,      58       1.2180       1.3669       0.5323       0.6318       0.6217,      58       1.9162       1.5613       1.3992       0.6683       0.8835,      58       2.6336       1.6818       1.2580       0.6820       0.7052,      58       2.5099       1.4744       0.5440       0.3820       0.4285
      59       3.9900       2.5466       2.0338       0.7316       0.5220,      59       1.0045       1.7289       0.3685       0.4767       0.2006,      59       2.4617       1.3796       1.0834       0.7154       0.7483,      59       3.5569       1.8550       0.5823       0.5908       0.5002,      59       2.5036       1.8253       0.9879       0.6574       0.9587,      59       2.0061       2.1202       1.0640       0.9678       1.0509,      59       1.0867       1.1257       0.6760       0.4217       0.5143,      59       1.8383       1.5789       1.4964       1.0975       1.0141,      59       2.7487       1.7022       1.1291       0.9470       0.9297,      59       2.0099       1.4954       2.0540       0.5263       0.2249
      60       3.1016       2.3358       2.1868       0.4457       1.0905,      60       1.6711       1.6850       0.7592       0.4368       0.4531,      60       2.1470       1.6737       0.7946       0.6188       0.7597,      60       3.3389       1.5174       1.1648       0.5115       0.4475,      60       2.5289       1.6281       0.5324       0.7495       0.7539,      60       2.2061       2.3374       0.6296       0.4977       0.3739,      60       1.6021       1.2669       1.0876       0.3888       0.9528,      60       1.6282       1.9087       2.4852       0.7202       0.6848,      60       2.4470       1.5637       1.6867       0.8818       1.1535,      60       1.6457       1.4298       0.5960       0.6547       0.6585
      61       3.7528       2.0256       1.4437       0.5447       0.6226,      61       1.7484       2.4125       0.2891       0.3219       0.2876,      61       1.6370       1.4765       1.2623       0.4816       0.8335,      61       3.8391       1.5952       1.4558       1.1437       1.0495,      61       2.5450       1.5005       0.9138       0.8459       0.6724,      61       2.3456       1.9254       0.8745       0.7273       0.6139,      61       1.4765       1.5321       0.6834       0.5749       0.7640,      61       1.8025       1.5783       2.2155       0.6629       0.4873,      61       1.9205       1.5087       1.3730       0.9703       1.3777,      61       1.8716       1.5801       0.5492       0.4558       0.3759
