#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     454       6.7250       2.1812       7.5334       0.4340       1.5486,     454       4.5334       2.0166       5.9994       0.5851       1.4027,     454       5.7711       2.3280       4.5762       0.5228       1.2746,     454      10.5643       3.0238       7.3415       0.7562       1.5243,     454       4.6941       1.8785       5.5494       0.3674       0.7087,     454       9.1059       2.4541       6.0051       0.4545       2.1882,     454       3.7730       1.8784       4.9878       0.5169       1.4664,     454       5.3405       3.0928       5.5748       0.6853       1.0269,     454       6.4183       1.8519       6.4762       0.4114       1.1153,     454       3.4252       2.3103       6.3986       0.2831       1.3102
     455       4.5028       2.0474       5.8207       0.5134       1.3800,     455       6.6638       1.8702       7.2249       0.4881       1.6761,     455       5.9354       2.2468       5.6875       0.4299       1.2483,     455      10.9832       2.7396       7.3352       0.8893       1.8295,     455       4.5650       1.8436       5.5404       0.8973       1.2490,     455       9.7094       2.4726       6.4281       0.7146       1.6971,     455       5.2938       1.9374       6.0947       0.8569       1.0858,     455       6.2406       2.5307       7.2609       0.6709       1.6791,     455       6.4919       1.8542       7.5575       0.6665       0.9890,     455       3.3263       2.5046       6.2050       0.6469       1.3315
     456       4.6368       1.9113       6.8257       0.4545       1.5154,     456       6.6026       2.6426       6.5263       0.8137       1.6165,     456       6.0887       2.1408       6.0319       0.2237       1.2472,     456      13.2259       2.8595       8.4095       0.9768       1.8988,     456       4.9334       2.0024       5.3989       0.8791       1.7628,     456      10.0294       2.3617       6.4029       0.4869       1.1066,     456       6.2062       2.6058       4.4879       0.4799       1.2741,     456       3.7255       2.0228       5.4996       0.7572       1.0657,     456       6.9262       2.2875       6.7180       0.8938       1.3770,     456       2.4693       2.2888       6.4111       0.3901       1.2035
     457       5.2341       1.8598       6.4429       0.2201       1.0237,     457       5.2580       2.1606       5.7735       0.5059       1.1577,     457       4.6583       2.1936       3.9853       0.5348       1.2043,     457      12.6899       2.8873       7.9989       0.4558       1.6670,     457       4.7565       1.9836       5.3616       0.3752       0.9158,     457      10.1425       2.4899       6.4268       0.4835       1.1930,     457       5.5842       2.4518       5.8720       0.7978       1.4573,     457       4.3114       2.2939       6.0020       0.7824       1.3047,     457       5.1549       2.1138       7.0232       0.5616       1.3607,     457       3.5350       2.5670       6.5458       0.4098       1.3835
     458       3.6298       1.9695       5.5732       0.9501       2.7522,     458       7.7861       2.3577       7.1074       0.6317       1.6933,     458       4.3951       2.1798       3.7939       0.8297       1.1998,     458      12.8251       2.6827       8.5478       0.8565       1.5080,     458       4.2593       2.0316       5.5287       0.7956       1.0731,     458       7.8475       2.3469       5.0977       0.4784       1.1457,     458       3.7388       2.3626       5.2708       0.5062       1.0574,     458       4.2322       2.4830       5.8073       0.5555       1.2588,     458       4.2246       1.7966       6.7076       0.5107       1.0454,     458       2.6062       2.4857       4.9834       0.5171       1.2695
     459       5.2010       1.9768       6.1155       0.4925       0.9369,     459       5.8647       2.1572       6.4899       0.6221       1.8371,     459       4.3208       2.3416       4.9292       0.7127       1.1540,     459      11.9887       2.6466       8.7351       0.5740       1.6819,     459       3.3674       1.8585       5.4208       0.6113       1.2641,     459      10.2351       2.2013       6.4513       0.4930       2.0245,     459       3.9904       2.1128       4.2250       0.6671       1.1260,     459       3.5506       2.1758       4.8242       0.4070       1.0313,     459       5.5859       2.2682       6.2951       0.4747       1.4136,     459       2.8772       2.3089       5.3176       0.7124       1.2372
     460       3.8877       1.9694       6.0168       0.7222       0.9293,     460       5.6576       2.1077       7.1158       0.5486       1.3685,     460       4.3620       2.3673       3.8459       0.3907       0.9664,     460      13.3307       2.6370       9.2189       0.4581       1.6096,     460       3.5877       1.9113       5.7077       0.7375       0.7979,     460      10.1287       2.4392       6.1576       0.5965       1.4378,     460       4.6450       2.1289       5.6533       0.4954       0.9141,     460       3.2850       2.1169       3.4044       0.3826       1.0059,     460       6.7395       1.8541       7.2423       0.6216       1.1651,     460       3.2361       2.4195       5.9051       0.6745       1.2764
     461       3.5331       2.0395       5.7708       0.6242       2.1002,     461       6.0190       2.1962       6.2431       0.4214       0.9671,     461       4.4434       2.2182       3.4986       0.4682       1.0147,     461      13.2088       2.6770       9.2939       0.4569       1.5636,     461       4.0105       1.8515       6.0077       0.4958       0.5859,     461       9.4116       2.0716       6.5923       0.5135       1.4083,     461       3.2934       1.9780       4.7579       0.5354       0.8635,     461       4.5410       2.0616       5.4393       1.0336       1.6153,     461       8.5882       2.1179       8.7261       0.5530       1.4990,     461       1.9992       2.2187       5.3801       0.6135       1.0613
     462       4.8403       1.9203       7.0658       0.5850       1.5856,     462       5.2506       1.9361       6.7451       0.7298       1.5096,     462       2.5781       2.4556       6.0294       0.7227       1.4291,     462      11.5258       2.8137       8.0238       0.3995       1.3188,     462       2.7788       1.7901       5.1094       0.4385       0.8939,     462       7.3909       2.0487       5.6105       0.7817       1.7123,     462       4.1059       1.9520       6.2136       0.5503       1.1886,     462       5.1067       2.1758       5.3136       0.3314       1.0264,     462       6.4155       2.0402       7.9540       0.6433       1.2303,     462       2.3488       2.1763       5.3875       0.4079       1.8918
     463       5.7402       1.9939       6.3716       0.6087       1.1953,     463       6.2298       2.1580       5.9985       0.9793       1.9609,     463       3.5564       2.2305       5.4139       0.3391       0.9676,     463      10.0401       2.7096       7.3319       0.7953       1.4548,     463       3.6575       2.1797       5.6227       0.3851       0.7727,     463       7.6230       2.1436       4.6427       0.6675       1.0817,     463       5.0427       1.8439       7.5159       0.7609       1.5226,     463       5.8808       2.3016       5.7881       0.3643       1.0680,     463       7.1678       2.2518       8.3826       0.7013       1.3070,     463       2.1670       2.5226       5.6247       0.5508       1.8470
     464       5.7497       2.1775       6.3871       0.4978       1.3994,     464       6.8585       1.9379       7.4146       1.3012       1.9598,     464       3.9761       2.3896       6.3692       0.5134       1.4582,     464      11.8553       2.9059       8.4303       0.9331       1.5489,     464       4.4929       2.2577       5.7614       0.7781       1.7876,     464       7.7017       2.0147       5.0824       0.2670       0.6896,     464       5.0950       2.0645       6.0744       0.5091       1.2129,     464       5.7541       2.1604       6.0850       0.7319       1.0979,     464       7.8194       2.1479       7.9941       0.3199       1.4364,     464       2.0284       2.4296       5.2775       0.6940       2.0231
     465       4.5330       2.0168       6.4274       0.3235       1.3811,     465       4.3075       2.0844       6.1062       0.7642       1.2554,     465       1.7147       2.0895       6.6953       0.3671       1.0342,     465      12.4269       2.6572       8.6270       0.5603       1.5677,     465       2.3933       2.5160       5.2579       0.5235       1.0624,     465       7.8650       2.4780       5.2847       0.7295       1.5377,     465       4.3617       1.8570       5.2113       0.9604       1.1892,     465       4.2093       2.2138       6.1647       0.4505       1.2656,     465       7.7354       1.9383       8.0077       0.6839       1.1923,     465       2.6021       2.0040       5.5396       0.9214       1.8458
     466       4.0871       2.1283       6.2221       0.4035       1.2556,     466       3.8478       2.2511       5.7933       0.4597       0.9629,     466       3.1093       2.5297       4.9220       0.2902       1.0237,     466      12.7232       2.6579       8.8341       0.8817       1.6235,     466       2.8412       2.1678       5.1746       0.7353       0.8728,     466       5.9925       2.4015       3.2971       0.7209       1.0422,     466       4.6491       1.8892       5.6322       0.5071       1.0820,     466       3.7484       2.0051       7.1999       0.6953       1.2532,     466       5.2423       1.6748       7.7409       0.6915       1.1925,     466       2.0677       2.7178       6.3040       0.8087       1.1046
     467       2.9084       2.3218       5.4928       0.5574       2.1628,     467       4.2296       2.1083       6.2469       0.5782       1.4897,     467       1.9613       2.3976       5.3829       0.4587       1.0094,     467      13.1503       2.9204       8.8932       0.4924       1.6147,     467       3.3341       2.6786       5.8315       0.4153       1.0344,     467       7.5219       1.7993       4.8608       0.7739       1.6109,     467       4.1502       1.8703       4.1629       0.5572       0.9447,     467       5.0582       1.8643       6.1184       0.4874       1.5645,     467       5.4572       2.1677       7.8652       0.4199       0.8386,     467       3.3544       2.7040       6.5287       0.3169       1.1571
     468       2.7278       2.2464       6.1169       0.5109       1.3911,     468       4.0956       2.0351       5.5086       0.3907       1.3580,     468       2.5392       2.3930       4.8279       0.4453       0.9159,     468      11.2396       2.6409       7.4647       0.4886       1.4160,     468       2.9100       2.5924       5.0165       0.7518       1.2633,     468       7.3279       2.5601       4.8558       0.9731       1.5549,     468       5.0211       2.1929       6.4444       0.6105       1.1458,     468       5.7912       2.1441       5.4768       0.3705       1.3202,     468       5.5457       2.0989       7.4324       0.4442       1.1406,     468       4.1021       2.3934       6.6509       0.3340       1.1898
     469       2.3704       2.6019       5.7888       0.6450       1.5359,     469       4.4159       2.3058       5.8016       0.3714       1.0293,     469       4.0627       2.3679       6.9268       0.9898       1.5820,     469       8.8588       2.5262       6.3200       0.4363       1.2714,     469       2.3470       2.0744       5.6273       0.2494       0.7557,     469       7.9961       2.0917       4.6913       0.4172       0.9767,     469       5.3974       2.0620       5.1571       0.4825       1.0915,     469       5.5379       2.3500       5.3557       0.3994       1.1138,     469       4.2974       2.0907       5.3623       0.5359       1.2541,     469       3.4744       2.5755       6.5847       0.6271       1.2005
     470       3.7199       2.6068       5.6685       0.3445       1.4932,     470       3.3813       2.4274       6.0370       0.4719       1.3756,     470       3.4657       2.7020       5.5284       0.5634       1.5722,     470       9.1203       2.5543       7.1607       0.2979       1.3367,     470       2.4664       3.0115       5.2149       0.4040       0.6619,     470       8.4130       2.1778       5.9435       0.3725       0.9949,     470       3.6973       1.8026       5.3494       0.5327       0.9754,     470       3.8438       2.1282       5.2735       0.3241       1.0074,     470       3.6550       1.8124       7.3785       0.5937       1.0675,     470       2.5330       2.7459       6.0422       0.3731       1.0263
     471       3.7752       2.6677       5.8561       1.0423       2.2746,     471       3.7650       2.8325       5.9146       0.4055       1.3334,     471       2.7236       2.1542       5.2063       0.5158       1.0256,     471       8.7254       2.9696       7.3853       0.7047       1.4624,     471       3.2805       2.0375       5.1501       0.4405       0.6847,     471       7.8117       2.0219       5.1976       0.6622       1.0458,     471       4.0174       2.0191       5.2742       0.6887       1.3155,     471       4.5238       2.5718       3.8967       0.4075       1.1736,     471       4.2040       1.8730       7.4670       0.3279       1.1119,     471       3.3500       2.7574       6.1354       0.4142       1.5375
     472       3.4847       3.1988       5.8504       0.2630       1.3987,     472       3.6953       2.5981       4.8816       0.6175       0.9761,     472       3.0309       2.2400       5.4596       0.7130       1.3724,     472       9.8077       2.8319       6.5834       0.7172       1.1518,     472       2.1734       2.2396       5.3952       0.7736       1.0147,     472       6.7920       2.0440       4.5703       0.2748       0.8601,     472       3.6263       2.2478       3.8705       0.5102       1.0037,     472       5.4555       2.6559       7.0884       0.3924       1.1009,     472       4.1434       2.1575       6.8853       0.5567       1.0579,     472       3.1194       2.7553       6.0912       0.6734       1.3139
     473       3.4667       2.6082       6.2056       0.6671       2.1001,     473       2.1384       2.3378       5.2091       1.0421       1.6256,     473       1.9140       2.0194       6.3869       1.0060       1.5951,     473      10.1613       2.7152       7.2943       0.4699       1.3486,     473       3.2398       2.3521       5.3442       0.4126       0.5110,     473       7.1552       2.0672       4.4451       0.4790       0.8896,     473       3.4543       1.8922       5.8957       0.9915       1.0543,     473       6.1826       2.5889       3.2698       0.4559       1.4842,     473       7.2489       2.7188       6.4031       0.3430       1.5217,     473       3.0919       2.4688       6.6583       0.3463       1.3674
     474       3.8601       2.8307       6.1202       0.5022       1.6956,     474       2.0783       2.3744       5.0250       0.5160       1.0899,     474       1.6715       2.3478       5.0643       0.5882       1.1766,     474      11.0831       2.6141       7.7465       0.4145       1.4093,     474       3.4832       2.2942       5.5212       0.4373       0.4694,     474       6.6822       1.9892       4.2819       0.3529       0.9274,     474       5.2378       1.9479       7.3825       0.4973       1.1222,     474       3.7122       2.3598       1.8762       0.3107       1.1393,     474       7.1939       2.5574       7.6878       0.3961       1.2086,     474       4.3243       2.4584       6.5552       0.8128       1.9215
     475       4.0364       2.7632       6.5366       0.2479       1.7465,     475       1.7740       2.4122       5.4772       0.4330       0.8992,     475       2.9268       1.9736       4.3665       0.8286       1.5050,     475      12.1433       2.6171       7.8831       0.9184       2.2234,     475       3.4348       2.2905       5.2647       0.6063       0.4684,     475       6.7124       2.2867       3.9802       0.4987       0.6238,     475       4.3711       1.8762       6.7267       0.4550       0.8584,     475       5.5552       2.3344       4.2654       1.1238       1.9314,     475       7.9712       2.0318       7.2103       0.4392       1.2874,     475       3.5687       2.8643       6.4005       0.5943       1.4197
     476       2.6621       2.7825       6.0423       0.3468       1.2103,     476       1.8491       2.2237       5.2373       0.6642       0.8850,     476       3.1571       2.2672       3.4905       0.7857       1.0228,     476      12.2285       2.9335       7.5601       0.5044       2.0854,     476       2.8761       2.4105       5.7410       0.4399       0.4808,     476       7.0456       2.0457       3.9359       0.2246       0.7284,     476       5.1644       1.9319       7.3734       0.3439       1.1806,     476       6.4956       2.2706       3.7959       0.7070       1.1947,     476       6.7937       1.9195       7.2342       0.3899       1.3187,     476       2.8152       2.3873       5.6143       0.5959       1.7115
     477       2.9701       2.3250       6.3459       0.5567       2.0095,     477       2.9955       2.0336       5.4938       0.4369       1.1159,     477       3.6497       1.8948       3.6543       0.3543       1.1766,     477      13.5855       2.5687       8.3163       0.6405       2.0173,     477       4.9245       2.1565       6.5227       0.6126       0.8653,     477       9.0186       1.9858       6.1791       0.5612       1.6262,     477       4.8720       1.7908       5.5985       0.8857       0.9830,     477       8.0448       2.4904       5.4567       0.2999       1.6192,     477       7.3112       1.9395       6.9410       0.3490       1.0542,     477       1.9041       2.7399       5.5460       0.4006       1.3799
     478       3.1529       2.4744       5.8803       0.5907       1.4198,     478       2.9080       2.1860       5.8558       0.4459       0.9968,     478       3.8581       2.3682       3.3800       0.8294       1.0809,     478      13.6893       2.8010       8.4809       0.5781       1.4916,     478       3.5417       1.9547       5.6433       0.7786       0.4707,     478       8.9230       1.8463       5.9533       0.4191       1.0309,     478       4.7321       1.8542       5.9394       0.6359       0.8931,     478       7.9361       2.3614       5.6067       0.6241       1.7261,     478       5.9506       1.8369       5.7983       0.3467       0.9499,     478       2.9031       2.9875       5.9055       0.4428       1.4307
     479       3.7909       2.6810       6.4577       0.5985       1.2525,     479       4.2285       2.5476       5.8194       0.7804       1.1694,     479       4.1526       2.1739       3.3029       0.8595       1.2645,     479      12.0111       3.2068       7.1014       0.3934       1.7986,     479       3.2282       2.0301       5.9617       1.0761       0.9794,     479      10.9820       2.8070       7.2144       0.4784       1.3641,     479       4.5431       1.8828       5.4277       0.3822       1.2055,     479       6.7213       2.1772       4.0179       0.5832       1.3495,     479       7.7812       2.3260       6.6964       0.6619       1.2911,     479       4.7134       2.7761       6.2332       0.4309       1.2824
     480       3.3018       2.2039       6.3317       0.3216       1.2027,     480       3.1867       1.8679       5.4581       0.5230       1.4033,     480       5.0689       1.9473       3.2128       0.4405       1.0723,     480      14.0154       3.0215       8.4711       0.5317       1.9219,     480       3.7066       1.8793       5.4900       0.7586       0.5193,     480       9.6577       2.2817       6.5787       0.4422       1.3282,     480       5.5867       2.0668       6.5263       0.9086       1.7932,     480       7.1625       2.0001       5.0753       0.6528       1.7477,     480       6.4596       2.4909       6.3354       0.3818       1.0929,     480       3.8190       2.0918       6.2994       0.2174       1.3939
     481       3.5100       2.2522       6.5678       0.4644       1.1687,     481       5.1771       2.2725       7.3180       1.1146       1.5234,     481       5.6084       1.9433       5.1462       0.5730       0.9154,     481      12.5597       3.0018       7.4013       0.5997       1.2435,     481       3.8595       1.6786       5.2023       0.5076       0.3022,     481       8.8945       2.2516       5.5464       0.7401       1.3870,     481       5.9700       1.8117       6.1390       0.6473       1.4522,     481       7.3451       2.4284       4.7883       0.4588       1.5231,     481       8.4265       2.5648       6.4068       0.5276       1.0954,     481       3.2477       2.7049       6.3781       0.6503       1.8608
     482       3.0310       2.1616       5.6843       0.3551       1.1007,     482       4.1886       2.3798       6.0982       0.6030       1.2400,     482       4.7991       1.9085       5.4690       0.5294       1.0988,     482      10.9865       2.7674       7.3801       0.3749       1.6307,     482       2.6837       1.9013       5.0412       0.6102       0.9612,     482       9.3258       2.0429       5.6660       0.6509       1.3001,     482       4.5208       1.8272       5.5597       0.8083       1.3545,     482       6.6381       2.2391       4.5289       0.4182       1.3842,     482       7.4796       2.4896       7.2391       0.4881       1.3608,     482       3.6446       2.7344       6.5283       0.9858       2.4142
     483       2.8780       2.3161       4.9343       0.5476       1.5711,     483       3.8043       2.6326       6.3287       0.4101       1.1478,     483       3.6213       1.8300       3.5531       0.5758       1.4948,     483      13.4378       2.6751       8.5169       0.3456       1.4118,     483       3.3115       1.6882       5.9228       1.0118       0.9510,     483       9.1871       1.7589       5.2678       0.3393       1.3156,     483       4.3246       1.7687       6.8613       0.8003       0.6290,     483       5.8521       2.4183       4.0634       0.3456       1.4221,     483       7.3642       2.3214       7.4099       0.6833       1.4952,     483       2.9726       2.7945       5.5924       0.6031       1.9587
     484       4.6524       2.4523       6.1967       0.6069       1.8490,     484       2.3232       2.2503       5.9661       0.1890       0.8731,     484       5.6231       1.7504       5.8316       0.5893       1.0833,     484      12.1307       2.8116       7.6252       0.4502       1.3187,     484       3.7762       2.0498       5.4288       0.5733       0.5999,     484      12.7381       1.9286       8.6119       0.5916       1.2884,     484       4.8503       1.7701       7.5978       0.4704       1.0320,     484       6.6773       2.4273       3.8227       0.3457       1.0440,     484       6.1354       2.8482       7.9867       0.7184       1.0657,     484       2.7371       2.5221       5.3866       0.6450       1.1710
     485       3.3308       2.0795       5.4928       0.3401       1.5725,     485       2.7086       2.3048       6.5037       0.4931       1.1991,     485       6.2710       2.0690       5.9512       0.4359       1.0446,     485      10.7716       2.8593       6.7661       0.4828       1.6014,     485       3.6641       2.3378       5.4494       0.4349       0.6294,     485      12.4582       1.8606       6.0713       0.9451       1.1749,     485       5.8865       2.1984       7.6413       0.4343       1.0809,     485       7.8287       2.7081       4.3284       0.4316       1.4331,     485       6.2315       1.9249       7.0979       0.6337       1.1915,     485       2.7182       2.8934       5.6998       0.7954       2.0070
     486       2.9304       2.1209       5.0939       0.4059       0.8942,     486       3.9480       2.1932       6.6580       0.5699       1.1318,     486       8.5634       2.0138       5.6627       0.3058       1.1067,     486      12.7285       2.7959       7.2518       0.4366       1.4933,     486       3.5283       2.1823       5.9711       0.3677       0.4835,     486      10.0002       1.4878       4.3831       0.5133       0.8665,     486       4.6166       2.3819       6.0957       0.6207       1.2513,     486       6.3317       2.5490       4.4467       0.1763       1.3326,     486       6.4162       2.4486       7.2774       0.5581       1.3356,     486       2.4705       2.4665       5.4542       0.6177       1.3840
     487       2.8351       2.2609       5.5164       0.5266       1.6816,     487       4.9816       2.2119       5.5150       0.5275       0.9398,     487       5.0102       2.4566       6.4790       0.4763       0.8170,     487      13.3884       3.1124       8.1847       0.4334       1.8142,     487       3.2737       1.8687       5.4718       0.3565       1.0951,     487      11.2732       1.9621       7.4602       0.4293       1.5892,     487       5.5507       2.0779       5.2184       0.6743       1.1125,     487       6.4256       2.6314       4.4232       0.5090       1.3892,     487       5.6813       2.0932       7.1222       0.7442       1.2153,     487       2.9050       2.5680       6.1942       0.3044       1.5383
     488       2.4721       2.3686       5.1446       0.4362       1.6489,     488       5.1625       2.0415       4.6339       0.4844       0.9443,     488       4.5615       2.2491       7.2203       0.4670       1.1650,     488      12.6212       2.8488       7.4010       0.6141       1.3607,     488       3.2736       1.9757       5.2170       0.2019       0.2860,     488      12.3886       1.8972       6.9536       0.4104       1.1081,     488       6.1544       2.0584       7.2463       0.7058       1.0934,     488       6.7718       2.1530       5.8464       0.5190       1.7154,     488       5.2730       2.3488       7.0561       0.8345       1.1289,     488       2.7351       2.5856       5.9250       0.4518       1.1508
     489       3.7446       2.3389       5.8204       0.4541       1.3465,     489       5.0944       2.2188       5.4457       0.5418       1.1047,     489       5.4683       1.9540       6.4982       0.5507       1.2546,     489      13.3207       2.8331       7.3922       0.5987       1.2253,     489       3.1807       2.3330       5.2372       0.2857       0.3014,     489       9.7891       1.7874       5.9087       0.5990       1.4217,     489       6.1662       2.7439       6.0295       0.6126       1.1311,     489       8.5961       2.5446       5.2555       0.4288       1.4416,     489       4.6915       2.3923       7.8352       0.7454       1.2359,     489       2.4494       2.4295       5.9164       0.3940       1.1254
     490       3.8287       2.4441       5.9913       0.3388       1.5337,     490       5.3810       2.0211       5.3151       0.3797       1.0903,     490       5.4964       1.8521       6.3909       0.4143       1.0405,     490      13.2457       2.7791       8.1414       0.2133       1.3882,     490       3.9020       1.8020       5.6908       0.5396       0.5021,     490      10.6284       1.9779       6.8588       0.5938       1.4404,     490       4.7127       2.2481       6.4054       0.3982       1.1663,     490      10.0063       2.5077       6.5338       0.5698       1.6523,     490       5.3097       2.4780       6.5064       0.4578       1.0282,     490       1.8471       2.7180       6.0337       0.3216       0.8909
     491       4.6799       2.3888       5.5802       0.4127       1.7754,     491       4.8312       2.0406       5.9154       0.4212       1.0619,     491       4.9531       1.7645       6.8353       0.4309       1.4612,     491      15.3578       2.6336       8.4280       0.7000       1.6950,     491       3.0105       2.0922       5.8866       0.7238       0.9283,     491      10.8885       1.7482       7.0638       0.7702       1.7160,     491       4.9143       1.9567       8.0462       0.4001       0.8698,     491       6.0712       2.4544       5.1155       0.4537       1.3547,     491       4.1565       2.2926       6.5164       0.5277       1.3132,     491       1.9533       2.3633       5.9709       0.4027       1.0217
     492       4.6523       2.3080       5.2576       0.5522       1.9685,     492       5.4687       2.1774       6.4227       0.4272       0.8971,     492       5.7280       1.9089       7.2843       0.4045       1.1323,     492      12.5005       2.8847       7.9398       0.5233       1.5340,     492       2.8087       2.2716       5.8995       0.7087       0.8861,     492      13.0126       2.0539       8.6125       0.7558       1.3911,     492       4.7844       2.1987       6.6805       0.6424       1.2134,     492       5.2511       2.8075       4.2174       0.4064       1.2937,     492       3.8629       2.2305       6.8423       0.4997       1.3706,     492       2.5212       2.4635       5.3089       0.4199       0.7668
     493       4.4284       2.3382       5.8515       0.4594       1.6300,     493       5.1191       2.4030       6.4112       0.4835       1.3873,     493       6.5445       2.2681       6.7182       0.3843       1.0454,     493      14.2488       2.5582       9.3468       0.5790       2.0554,     493       2.2583       1.9624       5.7267       0.3196       0.5754,     493      13.6219       1.9725       8.0089       0.6561       1.3860,     493       6.4969       2.5169       7.0603       0.9572       1.1255,     493       4.7437       2.4115       4.2918       0.5201       1.1231,     493       3.8619       2.2737       5.7273       0.6264       1.1971,     493       1.8389       2.3352       5.1873       0.3992       1.1876
     494       5.7361       2.3696       6.5822       0.9043       2.1445,     494       4.3827       2.4401       6.0489       0.7617       1.1602,     494       5.1959       1.6414       6.0297       0.5868       1.1523,     494      13.8989       2.5032       7.9185       0.6517       1.2107,     494       3.1729       2.0543       5.6271       0.5017       0.6041,     494      13.4146       1.6796       8.4776       0.5336       1.5430,     494       5.5592       2.1705       5.7472       0.7790       1.2463,     494       2.5334       2.1405       4.5417       0.9861       1.5418,     494       3.2179       1.8583       6.8591       0.6613       0.8725,     494       3.0608       2.3526       6.5195       0.7667       1.3838
     495       4.5084       2.0406       5.9433       0.6659       1.8424,     495       4.2256       2.3390       5.9043       0.5986       1.3415,     495       6.5797       1.6505       6.8922       0.5710       1.1471,     495      13.5343       2.7457       8.3519       0.4050       2.0033,     495       4.6440       2.0527       5.2013       1.0340       0.9088,     495      11.8325       1.8502       7.1259       0.6007       1.6063,     495       4.6627       2.3032       7.0479       0.3346       0.9816,     495       3.3792       2.3105       3.5585       0.5232       1.0671,     495       4.6986       2.2716       6.9080       0.2382       0.8366,     495       2.8338       2.2032       6.4446       1.1504       1.7230
     496       5.2910       2.2051       6.1508       0.8986       2.4457,     496       5.3519       2.1767       6.6727       0.4344       1.2987,     496       6.9603       1.6912       7.8151       0.5602       1.3730,     496      13.4569       2.3765       8.6529       0.9985       2.0941,     496       4.7535       2.2728       6.0039       0.4893       1.0559,     496      13.0986       1.9650       7.6349       0.8714       2.0683,     496       4.5141       3.0002       6.3048       0.5423       0.9096,     496       4.8585       2.6124       3.5428       0.7174       1.3930,     496       4.5810       1.8612       7.8603       0.8133       1.4086,     496       2.4889       2.3857       6.6652       0.8880       1.3575
     497       5.3975       2.8680       6.1939       1.2051       2.8018,     497       3.9885       2.2628       6.2930       0.5922       1.0043,     497       5.2485       2.3288       6.4013       0.7827       1.1925,     497      14.6071       2.7025       8.8513       0.4023       2.1208,     497       3.9735       2.1994       5.7421       0.4904       0.5319,     497      12.9292       1.7164       7.2884       0.5339       1.4724,     497       4.5598       2.8819       7.5463       0.2951       1.1107,     497       4.9970       2.8009       3.2144       0.2215       1.1430,     497       6.3049       2.2489       7.4726       0.6158       1.2920,     497       2.1761       2.6084       6.0984       0.5271       1.1158
     498       3.4683       2.3863       5.8417       0.6241       2.3084,     498       3.0313       2.4465       5.6076       0.3455       0.4072,     498       6.3273       2.4920       6.7050       0.8516       1.4622,     498      13.9640       2.4255       8.9092       0.4950       1.9968,     498       4.1137       2.4610       4.8886       0.4607       1.2386,     498      13.9004       1.8113       9.0814       0.7135       2.4153,     498       6.4105       2.0358       7.3376       0.4120       0.9101,     498       4.8766       2.6284       4.7506       0.2871       0.9676,     498       5.9868       1.7982       7.2230       0.7860       1.6024,     498       2.6745       2.0647       6.3566       0.4998       0.9952
     499       4.3966       2.8125       6.4342       0.8147       2.2349,     499       4.8914       2.3512       6.9305       0.3687       0.8328,     499       6.6485       2.2154       7.0155       0.6399       1.1650,     499      15.0661       2.8454       9.9944       0.5636       2.1016,     499       4.6447       2.0345       5.7431       0.4831       0.4835,     499      11.8111       2.0456       7.5490       0.6620       1.4257,     499       4.1963       2.2484       7.8127       0.7061       0.4164,     499       4.3170       2.5359       4.2850       0.4871       1.0014,     499       5.9013       2.2180       7.4466       0.8659       1.8437,     499       3.1711       1.8422       6.6315       0.8712       1.7298
     500       3.3745       2.4898       5.7000       1.3252       2.5527,     500       4.1489       2.2261       6.1894       0.5937       0.8202,     500       6.1018       2.1009       8.4992       1.0430       1.6571,     500      15.4134       2.6369       8.1496       0.6482       1.8342,     500       4.3635       2.1851       5.9316       0.4284       0.6736,     500      11.6838       1.8107       6.7766       0.8303       1.6533,     500       3.9917       1.8684       6.5377       0.8047       0.7353,     500       4.0788       2.7675       4.0819       0.3451       1.5260,     500       4.8149       1.9192       8.4512       0.8502       1.5886,     500       3.5842       1.9822       7.2874       0.5997       1.2370
     501       3.5460       1.9194       6.2149       0.7515       2.7137,     501       5.6891       2.3857       4.6146       0.7457       0.8428,     501       7.5533       2.0815       7.8466       0.4693       1.5106,     501      14.7431       2.4490      10.0261       0.3454       1.9229,     501       4.7340       2.0981       5.8213       0.6820       0.9512,     501      11.9181       2.2611       8.1451       0.6764       1.4666,     501       4.4909       2.2112       7.4264       0.5123       0.8446,     501       4.9638       2.3433       4.6860       0.4027       1.0836,     501       5.7693       2.2548       8.9110       0.6141       1.3507,     501       2.4325       2.6841       6.3170       0.5629       1.2171
