#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     336       2.7434       1.6788       6.5478       0.8926       2.0220,     336       3.4397       1.7863       6.9319       0.7691       1.5371,     336       6.7143       2.4598       7.4977       0.4105       1.7112,     336       2.4410       3.0751       4.5952       0.7424       1.2038,     336       3.2929       2.7227       7.4397       0.4806       2.2204,     336       1.9773       1.8311       6.3717       1.0547       2.2379,     336       3.2261       1.7769       6.4016       0.4332       1.1570,     336       2.9190       2.7006       4.3961       0.4324       1.2034,     336       2.3118       2.8205       4.1934       0.5436       2.0403,     336       5.4192       2.5981       9.3075       0.5934       1.3360
     337       3.4546       2.0256       6.4903       0.7757       1.8365,     337       3.1716       1.9342       7.1922       0.6020       2.0323,     337       6.5622       2.6520       7.7541       0.5036       1.4986,     337       3.0377       2.6470       3.8904       0.6916       1.4252,     337       2.7983       2.5784       7.7917       0.9449       2.0696,     337       2.5410       1.8125       6.7511       0.6797       1.8041,     337       2.5615       2.0378       5.7257       0.8473       2.2473,     337       3.1105       2.9908       4.1718       0.4051       1.4872,     337       2.2893       3.1548       3.9185       0.5407       1.4564,     337       4.6364       3.0206       8.1095       0.5856       1.9014
     338       4.3330       2.0760       6.8632       0.6678       1.3700,     338       3.1145       2.5324       6.8691       0.4572       2.0394,     338       5.4837       2.2874       7.3401       0.5677       1.9552,     338       3.4798       2.5839       4.1040       0.5637       1.7568,     338       2.5074       2.4559       6.8139       0.3257       1.6874,     338       3.5503       1.7875       6.9757       0.5012       1.5820,     338       2.3672       1.9144       6.3548       0.6904       1.6110,     338       2.2256       2.7991       4.3971       0.4740       2.1193,     338       2.9791       2.4050       3.8600       0.7586       1.5585,     338       5.3770       2.7938       9.0462       1.0405       1.5981
     339       3.5670       2.7759       6.8716       0.5684       1.7075,     339       2.7467       1.8736       6.8201       0.5471       1.7697,     339       5.0089       3.0464       7.4617       0.3778       1.6070,     339       3.9558       2.3646       4.1359       0.7516       1.7937,     339       2.7925       3.2485       6.9070       0.4111       1.7542,     339       4.0334       1.7166       8.1063       0.7259       1.8493,     339       3.3045       1.6023       6.6716       0.8249       0.9548,     339       2.3889       3.1670       4.1531       0.6481       1.4631,     339       4.6182       2.4655       4.5858       0.5695       0.9164,     339       5.1459       3.3839       8.7357       0.6582       1.8323
     340       4.2557       2.4034       7.3153       1.0143       1.0378,     340       3.5123       2.3136       6.1365       0.6606       2.2527,     340       4.7929       2.3640       7.3374       0.5002       1.8125,     340       3.4722       2.6198       4.5020       0.3303       0.7852,     340       3.7289       3.2232       6.6573       0.9756       2.0544,     340       3.9159       1.7863       6.5343       0.4683       2.1102,     340       2.7199       1.6925       6.0636       1.2837       2.3073,     340       2.8447       3.0930       3.6018       0.4194       1.1082,     340       2.9567       2.6019       4.3051       0.7275       1.2679,     340       4.1622       2.8603       8.0779       0.7602       2.0070
     341       5.1693       2.4027       8.3128       0.8194       2.2125,     341       3.2170       2.1217       6.9107       0.4638       1.5489,     341       5.7208       3.0113       7.8696       0.5484       1.7158,     341       3.6519       2.6374       3.8295       0.5320       1.6108,     341       3.8359       2.7948       7.1372       0.7936       1.8829,     341       5.0951       1.7452       7.6763       0.7382       1.6052,     341       2.3841       2.4143       5.7539       0.7337       1.8853,     341       2.3936       3.3999       3.5611       0.5277       2.1661,     341       3.7626       2.4975       4.6414       0.8187       1.4258,     341       4.9763       2.8816       8.6096       0.6495       1.2499
     342       3.6736       2.5837       7.2328       0.6580       1.6763,     342       2.3466       2.3417       7.1782       0.4601       1.0889,     342       5.4227       2.3807       7.6138       0.5018       2.1618,     342       3.7980       2.1476       3.5524       0.4756       1.5281,     342       3.8267       3.1216       6.8803       0.2757       1.6793,     342       4.3744       1.7581       7.1741       0.5658       1.5180,     342       2.0741       2.2379       5.8738       0.6738       1.5957,     342       2.1830       2.6545       3.9065       0.7591       1.5967,     342       3.0434       2.9741       4.4166       0.6398       1.8056,     342       3.8549       2.7353       8.3013       0.7405       1.7373
     343       3.9701       2.2290       7.3819       0.4511       1.6891,     343       2.8840       2.3225       6.6910       0.5612       1.7748,     343       5.5775       2.4930       8.3168       0.3949       1.6824,     343       2.9715       1.8573       5.2736       0.8732       2.4779,     343       3.8628       2.5866       6.2576       0.7782       2.4134,     343       4.7812       1.8052       6.5825       0.3821       1.5851,     343       2.3540       2.2726       6.4087       0.4592       1.4063,     343       1.9536       3.1661       3.9227       1.1711       1.4849,     343       4.2136       3.0289       4.5618       0.7346       1.7786,     343       3.5225       2.8256       8.3957       0.4721       1.5061
     344       4.7108       1.9664       7.9773       0.9217       1.0564,     344       3.5914       2.1743       6.7696       0.4570       1.5705,     344       5.4805       1.9651       7.2263       0.4335       1.6895,     344       2.2973       2.0028       4.3152       0.6523       2.3935,     344       4.3631       2.5977       7.5267       0.6594       1.8658,     344       2.9843       2.0606       6.9376       0.3185       1.7981,     344       2.4140       2.0737       6.6498       0.8304       1.2644,     344       1.7992       3.1117       4.1861       0.4417       1.4673,     344       2.2981       2.9267       4.8520       0.4107       1.6282,     344       3.7559       3.0215       8.2063       0.4462       1.8299
     345       3.4649       1.6945       7.1811       0.6911       1.2229,     345       2.8830       2.5305       6.1479       0.4372       1.7194,     345       4.5395       2.2564       7.1439       0.4360       1.5694,     345       3.2555       2.3991       4.2365       0.5525       1.5080,     345       3.0575       2.3463       6.5141       0.5610       1.8298,     345       3.7608       1.7768       7.2988       0.5517       1.1495,     345       2.6379       2.3619       6.2596       0.6825       1.5492,     345       1.9799       2.7844       4.2278       0.6092       1.3290,     345       2.9253       3.1477       4.6455       0.8416       1.8157,     345       4.4591       2.6779       8.7289       0.8916       2.4123
     346       4.3954       1.8735       7.5503       0.7035       1.5668,     346       3.3110       2.6486       6.9321       0.5690       1.9502,     346       7.2326       2.1249       7.7271       0.5798       1.4525,     346       3.3239       2.2926       4.1231       0.7128       2.4762,     346       2.1236       2.7511       6.0208       0.4978       1.7689,     346       3.4567       1.9705       7.2226       0.4586       1.6267,     346       2.2682       2.2319       6.1688       0.5255       1.8536,     346       2.2895       2.6418       3.6673       0.3873       1.0334,     346       3.2283       2.8588       4.0690       0.7351       1.3547,     346       3.9589       3.1597       8.7642       0.6145       1.8396
     347       4.5454       2.0960       7.4421       0.4790       1.2992,     347       2.1265       2.2435       6.5085       0.5342       1.3004,     347       6.5512       2.0128       7.9528       0.7520       1.5904,     347       2.3136       2.3768       4.3043       0.7442       1.9938,     347       2.5714       2.4820       6.5351       0.5286       1.8602,     347       3.0601       1.9600       7.0058       0.7077       2.1201,     347       2.7445       2.0875       5.8719       0.5697       1.5108,     347       2.2999       3.0989       4.3412       0.4633       1.3362,     347       2.1146       2.3818       4.0091       0.4534       1.7282,     347       3.6699       3.1351       9.1724       1.1727       2.3396
     348       3.9979       2.1741       7.1818       0.8020       1.2777,     348       2.8853       1.9276       6.3817       0.8072       1.5109,     348       6.7963       2.1878       7.6785       0.3767       1.7926,     348       3.5486       2.4329       6.0956       0.5071       2.0115,     348       2.7903       2.2290       6.3342       0.6625       1.9691,     348       3.7224       2.1621       7.2888       0.3684       1.2001,     348       2.3749       2.1005       5.4888       0.5149       1.3951,     348       2.2087       2.7168       4.6751       0.8072       3.5712,     348       1.9928       2.2804       4.3021       0.4092       1.4863,     348       3.9018       3.1281       8.4747       0.9861       2.0843
