#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
      41       3.4196       0.9386       2.7702       1.1049       2.1999,      41       1.9946       1.2356       1.5559       1.1073       1.5379,      41       1.7260       1.5447       0.9698       0.9136       1.0278,      41       1.5403       1.2278       1.3963       0.4168       0.9050,      41       2.2278       1.3505       2.2508       1.0860       2.0493,      41       2.3568       1.3463       3.2558       1.3273       2.5044,      41       1.9091       1.2811       2.4847       0.3974       0.5508,      41       1.3745       1.3082       1.2050       0.5091       0.8910,      41       1.2142       1.1464       1.5839       0.4911       0.5449,      41       3.1634       1.4460       2.0474       0.7203       0.8981
      42       2.6386       0.9851       2.6044       0.8098       2.2577,      42       1.9235       1.4995       1.6642       1.3198       1.5905,      42       1.1667       1.3376       1.0377       0.3617       0.7832,      42       2.0774       1.4536       2.4209       0.5231       1.0688,      42       1.8761       1.3199       2.2061       1.0917       1.9120,      42       2.8896       1.4339       3.4457       1.3414       2.3601,      42       1.8974       1.5015       2.3334       0.5059       0.5370,      42       1.8182       1.2730       1.3650       0.5540       0.4613,      42       1.5439       1.3909       0.9780       0.3840       0.5829,      42       3.0153       1.2744       2.1089       0.7854       2.0598
      43       2.6136       1.0935       2.9334       0.7316       2.4817,      43       2.3110       1.6668       1.6269       0.7367       0.8633,      43       2.2456       1.5378       1.2857       0.4690       0.6768,      43       1.8610       1.1895       2.2475       0.4373       1.0685,      43       1.9933       1.4239       2.0999       0.6289       1.5867,      43       2.7055       1.3805       3.3531       1.2351       2.5648,      43       2.1052       1.6130       2.0449       0.5333       0.5379,      43       1.5169       1.3774       0.8781       0.6732       0.5605,      43       1.4929       1.1410       1.0135       0.5773       0.9303,      43       2.9722       1.3068       2.0205       0.8580       2.1148
      44       3.3693       1.0113       2.8293       0.6178       2.4099,      44       2.2095       1.4257       2.2793       1.2407       1.7004,      44       1.5063       1.3426       0.9853       0.3487       0.7303,      44       1.5966       1.2912       2.1168       0.3927       1.3874,      44       1.9274       1.2352       2.5485       0.8901       2.2782,      44       2.5658       1.5379       3.6589       1.1159       2.5943,      44       1.8020       1.5019       2.4705       0.4845       0.4995,      44       1.7325       1.2744       1.0825       0.3855       0.4114,      44       1.7110       1.0706       1.0333       0.3362       0.4402,      44       3.2211       1.3535       2.5246       0.5126       1.7863
      45       3.3523       1.2958       2.6981       0.9744       2.6309,      45       1.9096       1.6395       1.7555       0.9675       1.3673,      45       1.7266       1.6351       1.6812       0.7282       1.2721,      45       2.0342       1.3445       1.9923       0.7865       1.3041,      45       2.0096       1.1445       2.2538       0.6524       1.3428,      45       2.6813       1.4504       3.1426       1.1205       2.1096,      45       2.1222       1.4396       2.7394       0.4967       0.5182,      45       2.1951       1.5157       1.4602       0.5923       0.7374,      45       2.2259       1.0722       1.0611       0.2881       0.8252,      45       2.7553       1.4126       2.1853       1.1520       2.3435
      46       3.7570       1.0218       2.8385       0.9443       2.8502,      46       1.6791       1.9878       1.8100       1.0251       1.2142,      46       1.7008       1.6233       1.2410       0.5445       1.1993,      46       1.6500       1.3761       2.6985       0.7279       1.4646,      46       2.4069       1.4104       2.1457       0.9559       1.6996,      46       2.2503       1.3334       2.8679       0.9839       2.2277,      46       1.5848       1.4112       2.0054       0.3284       0.4892,      46       1.9939       1.5774       1.3720       0.5662       0.8300,      46       1.4811       1.4270       1.1973       0.3848       0.8978,      46       3.7219       1.5521       2.4445       0.7764       1.8647
      47       3.4471       1.4125       3.4015       1.0553       2.7482,      47       1.9210       1.7450       1.7571       1.2189       1.6541,      47       1.7692       1.6770       1.1894       0.5582       0.7162,      47       2.0618       1.5397       2.9452       0.6855       1.6061,      47       2.6194       1.4266       2.1817       1.1501       1.8341,      47       2.3276       1.5706       3.0699       1.1677       2.2786,      47       1.7631       1.6829       2.1619       0.4823       1.0169,      47       1.8483       1.5685       0.9861       0.5895       0.6754,      47       2.2360       1.4260       1.1235       0.4144       0.8498,      47       4.5125       1.3066       2.7256       0.4938       1.2364
      48       3.8322       1.7106       3.3807       0.7718       2.5122,      48       1.7667       1.7422       1.9050       0.9041       1.1570,      48       1.9125       1.5994       1.0378       0.7544       1.4103,      48       2.4237       1.6215       2.7014       0.9209       1.8188,      48       1.6934       1.3991       2.1882       0.6867       2.7456,      48       1.9420       1.4650       3.1295       1.0863       1.9943,      48       1.6680       1.5933       1.8677       0.3330       0.7638,      48       1.9431       1.5322       1.0468       0.7701       1.3819,      48       1.7017       1.2710       1.1750       0.6644       0.8663,      48       3.2321       1.2955       2.4784       0.8578       1.3044
      49       4.0630       1.6371       3.1414       1.1520       2.5413,      49       1.5168       1.1899       2.2560       0.4325       1.3376,      49       1.5512       1.4128       1.4150       0.8314       1.3291,      49       1.8065       1.5891       2.3972       0.8883       1.6941,      49       2.0917       1.3190       2.2380       0.9279       2.4605,      49       2.2575       1.6047       2.7873       1.0276       2.2077,      49       1.7075       1.4786       1.9851       0.4715       0.2238,      49       1.2355       1.3498       1.4990       0.5344       1.5019,      49       1.2777       1.3773       0.5928       0.4817       0.2906,      49       2.6463       1.2493       2.9029       0.4158       2.3043
      50       3.7774       1.4646       3.5216       0.8017       2.3271,      50       1.5580       1.3352       1.7963       0.7014       1.0495,      50       1.5398       1.2556       1.0913       0.5802       1.0849,      50       2.3482       1.9214       2.9692       0.8949       1.6603,      50       2.3909       1.2945       2.1372       0.8989       2.3319,      50       2.3987       1.4629       2.9972       0.9636       1.9312,      50       2.7772       1.4837       2.9175       0.3441       0.7675,      50       1.9882       1.5622       0.9390       0.5376       0.6815,      50       1.2697       1.2418       1.0190       0.4945       0.7061,      50       3.5647       1.1580       3.1537       0.7240       2.5504
      51       3.2612       1.5963       3.2682       0.8246       2.4487,      51       2.0910       1.3994       1.9724       0.7797       1.0174,      51       1.4900       1.4112       1.0719       0.5152       0.6354,      51       2.6930       1.7040       2.8258       0.7862       1.5074,      51       2.5274       1.4807       2.3745       0.9572       3.0173,      51       2.3002       1.9412       2.9566       1.0497       2.3111,      51       1.8890       1.7163       2.6059       0.8658       2.2539,      51       1.5854       1.4794       1.3908       0.4425       0.5244,      51       1.7263       1.2068       1.6211       0.4645       0.9907,      51       3.0022       1.3801       2.7986       0.4887       1.3316
      52       3.6540       1.3281       3.1856       1.0944       2.5378,      52       1.3992       1.6259       1.7864       0.7586       1.1418,      52       2.0793       1.6587       1.2503       0.4655       0.9121,      52       3.4803       1.5497       2.5469       0.9892       1.7057,      52       1.8980       1.6684       2.4210       1.1340       2.8529,      52       2.2386       1.7449       2.9860       0.8977       1.9433,      52       2.9208       1.8134       3.2826       1.1699       2.1005,      52       1.2769       1.4498       1.3087       0.4914       1.0414,      52       1.5099       1.1305       1.5779       0.6519       0.5189,      52       3.7079       1.3031       2.3362       0.4193       1.5301
      53       4.3939       1.3060       3.6129       0.9737       2.8161,      53       1.8825       1.5571       1.7524       0.4685       1.0673,      53       1.7081       1.3393       0.9404       0.5908       0.7480,      53       3.5431       1.8742       2.4247       1.0359       1.5273,      53       1.7404       1.4622       2.1941       1.1148       2.6274,      53       2.2456       1.7299       2.9148       0.9584       2.2332,      53       2.5833       1.7843       2.6848       0.9558       2.0552,      53       1.3320       1.7611       0.7507       0.4984       0.5660,      53       1.3965       1.2641       1.5375       0.5094       0.7174,      53       3.9677       1.4426       2.5289       0.7770       2.1866
      54       3.6055       1.3028       3.4909       0.7071       2.5517,      54       2.4962       1.7824       1.6043       0.6504       0.7718,      54       1.3898       1.6499       1.0594       0.6231       0.6769,      54       2.7797       1.8151       2.4287       0.7138       1.6264,      54       2.1247       1.2308       2.3960       1.0765       2.7772,      54       2.7050       1.7755       2.8216       1.2375       2.1224,      54       2.2815       1.5387       2.4332       0.7798       1.7862,      54       1.1803       1.8711       1.4635       0.3324       0.5007,      54       1.1235       1.1543       1.6062       0.5693       0.7372,      54       2.9902       1.2250       2.5981       0.9473       2.0219
      55       3.2009       1.5438       2.7821       0.6641       2.6099,      55       2.7489       1.9559       1.8465       0.7564       1.0054,      55       1.7406       1.8873       1.3343       0.6407       0.8264,      55       2.8867       1.9211       2.5898       0.9998       1.6724,      55       2.0290       1.3194       1.9616       1.0505       2.4867,      55       2.0790       1.5295       3.1081       1.2176       2.7540,      55       2.8788       1.5836       2.5275       0.8853       1.7048,      55       1.2472       1.6506       0.7156       0.6061       0.5638,      55       1.2628       1.3427       1.1646       0.5284       0.5726,      55       2.7335       1.3539       2.8585       0.4861       1.9805
      56       3.3027       1.5501       3.0805       0.9008       2.3313,      56       2.8176       1.6469       1.5601       0.6885       1.1532,      56       1.8850       1.7955       1.4698       0.6749       1.4500,      56       2.8935       1.6278       2.1258       0.9139       1.5290,      56       2.5751       1.2524       1.9428       1.0368       2.3991,      56       2.0569       1.5596       3.3730       0.9486       1.8834,      56       1.5492       1.6820       1.8043       0.9480       1.8723,      56       1.1879       1.4985       1.1390       0.3946       0.5961,      56       2.2546       1.2235       1.6156       0.4147       0.7369,      56       2.9946       1.3953       3.2710       0.8993       1.8500
      57       3.6406       1.4811       2.6394       0.7762       2.5317,      57       2.9992       1.7010       1.9621       0.6645       1.3180,      57       2.5013       1.8722       1.5858       0.6256       0.9692,      57       1.4855       1.7251       2.1255       0.8783       1.5887,      57       1.7769       1.4036       2.0435       1.0650       2.2323,      57       2.4443       1.5166       2.9949       0.9124       1.8406,      57       2.2562       1.6324       1.9626       0.9827       1.4403,      57       1.3653       1.5150       1.5581       0.8153       0.9914,      57       2.5307       1.4395       1.4830       0.2561       1.1991,      57       1.7301       1.4157       2.2773       0.5624       2.0123
      58       4.1531       1.8246       2.5445       0.9021       2.3141,      58       2.6909       1.9415       1.7378       0.7304       0.9729,      58       3.6693       2.6477       2.0425       0.6972       1.0671,      58       3.0372       1.5176       2.2200       1.1760       1.7601,      58       1.3600       1.3451       2.7208       0.7515       2.2903,      58       2.1356       1.4683       3.4364       0.9818       2.2890,      58       2.1538       1.4662       1.9951       0.8626       1.5654,      58       1.3235       1.3129       1.0375       0.5214       0.5552,      58       3.2907       1.2646       1.7921       0.4250       0.9450,      58       1.7129       1.3571       2.5612       0.8873       2.3883
      59       3.9669       1.6402       2.7375       0.8277       2.2821,      59       3.0566       1.7337       1.6036       0.5912       0.8753,      59       2.4405       1.8340       1.5431       0.7355       1.0400,      59       3.3113       1.7832       2.3650       1.0799       1.7738,      59       2.8098       1.2981       1.9659       0.9540       2.8519,      59       3.3637       1.5844       3.5471       1.1708       2.5406,      59       2.0736       1.5783       2.0203       0.9168       1.8828,      59       1.3714       1.4296       0.9121       0.5345       1.2900,      59       2.4246       1.2657       1.6748       0.5408       0.8277,      59       2.1668       1.4964       2.5101       0.5298       2.1342
      60       3.7162       1.6479       2.7480       1.2294       2.4950,      60       2.0099       1.8935       1.5913       0.4877       0.7922,      60       3.0579       1.8739       1.5270       0.4790       1.2165,      60       2.2672       1.5533       1.7950       0.7548       1.5067,      60       1.8298       1.2987       2.2153       0.8189       2.5200,      60       2.7173       1.6629       3.4486       1.4460       2.2876,      60       2.1040       1.4287       1.6951       1.1439       2.0519,      60       2.1623       1.4027       0.7655       0.3770       0.4213,      60       1.3175       1.4308       1.6399       0.5139       0.7801,      60       1.4997       1.3358       2.6707       0.6725       2.4577
      61       4.3384       1.7378       2.7960       0.8024       2.3791,      61       2.7499       1.8151       1.9629       0.7141       1.4915,      61       2.6885       1.8616       1.4448       0.4878       1.0608,      61       1.6899       1.5155       2.4935       0.7586       1.4599,      61       1.9276       1.1659       2.3170       0.5623       2.5134,      61       2.6059       1.3861       3.6496       0.9654       2.3042,      61       1.8742       1.4205       2.1188       1.2707       1.7952,      61       1.2178       1.3703       1.0459       0.5967       0.5848,      61       1.7745       1.1891       1.7211       0.6998       1.2735,      61       1.1891       1.4195       2.6382       0.7347       2.3042
